pickIndex,arid,matlabDatenum,arrivalTimeEpochS,arrivalTimeUTC,network,station,location,channel,seedId,phase,amplitude,signalToNoise,timeUncertaintyS,channelInfoText,channelParseSucceeded,isDeleted,isInfrasoundPhase,isSeismicPhase,isUnclassifiedPhase,isInfrasoundChannel,isSeismicChannel,eventNumber,associationMethod,associationTimeResidualS,associationAmbiguous,eventFirstArrivalDatenum,eventLastArrivalDatenum,eventFirstArrivalEpochS,eventLastArrivalEpochS,eventFirstArrivalUTC,eventLastArrivalUTC,timeFromEventFirstArrivalS
326,383,736574.54719963,1472735278.048,2016-09-01T13:07:58.048,,BCHH,10,HD1,.BCHH.10.HD1,N,-1,-1,NaN,.BCHH..HD1_10,1,0,1,0,0,1,0,31,stored_event_bounds,0,0,736574.547198657,736574.54719963,1472735277.964,1472735278.048,2016-09-01T13:07:57.964,2016-09-01T13:07:58.048,0.0839967280626297
327,117,736574.547242905,1472735281.787,2016-09-01T13:08:01.787,,BCHH,10,HD1,.BCHH.10.HD1,del,-1,-1,NaN,.BCHH..HD1_10,1,1,0,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
328,453,736574.547242917,1472735281.788,2016-09-01T13:08:01.788,,BCHH,10,HD1,.BCHH.10.HD1,,-1,-1,NaN,.BCHH..HD1_10,1,0,0,0,1,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
329,658,736574.547269595,1472735284.093,2016-09-01T13:08:04.093,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
330,93,736574.547333241,1472735289.592,2016-09-01T13:08:09.592,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,32,stored_event_bounds,0,0,736574.547333241,736574.547334259,1472735289.592,1472735289.68,2016-09-01T13:08:09.592,2016-09-01T13:08:09.680,0
331,92,736574.54733338,1472735289.604,2016-09-01T13:08:09.604,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,32,stored_event_bounds,0,0,736574.547333241,736574.547334259,1472735289.592,1472735289.68,2016-09-01T13:08:09.592,2016-09-01T13:08:09.680,0.0119995325803757
332,90,736574.547333704,1472735289.632,2016-09-01T13:08:09.632,,BCHH,00,HHZ,.BCHH.00.HHZ,N,-1,-1,NaN,.BCHH..HHZ_00,1,0,1,0,0,0,1,32,nearest_event,0,0,736574.547333241,736574.547334259,1472735289.592,1472735289.68,2016-09-01T13:08:09.592,2016-09-01T13:08:09.680,0.0400017946958542
333,89,736574.547333762,1472735289.637,2016-09-01T13:08:09.637,,BCHH,00,HHE,.BCHH.00.HHE,del,-1,-1,NaN,.BCHH..HHE_00,1,1,0,0,0,0,1,32,nearest_event,0,0,736574.547333241,736574.547334259,1472735289.592,1472735289.68,2016-09-01T13:08:09.592,2016-09-01T13:08:09.680,0.0450007617473602
334,91,736574.547333819,1472735289.642,2016-09-01T13:08:09.642,,BCHH,00,HHN,.BCHH.00.HHN,del,-1,-1,NaN,.BCHH..HHN_00,1,1,0,0,0,0,1,32,nearest_event,0,0,736574.547333241,736574.547334259,1472735289.592,1472735289.68,2016-09-01T13:08:09.592,2016-09-01T13:08:09.680,0.0499997287988663
335,118,736574.547334259,1472735289.68,2016-09-01T13:08:09.680,,BCHH,10,HD1,.BCHH.10.HD1,N,-1,-1,NaN,.BCHH..HD1_10,1,0,1,0,0,1,0,32,stored_event_bounds,0,0,736574.547333241,736574.547334259,1472735289.592,1472735289.68,2016-09-01T13:08:09.592,2016-09-01T13:08:09.680,0.0879999250173569
336,94,736574.547433241,1472735298.232,2016-09-01T13:08:18.232,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,33,stored_event_bounds,0,0,736574.547433241,736574.547434352,1472735298.232,1472735298.328,2016-09-01T13:08:18.232,2016-09-01T13:08:18.328,0
337,96,736574.547433333,1472735298.24,2016-09-01T13:08:18.240,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,33,stored_event_bounds,0,0,736574.547433241,736574.547434352,1472735298.232,1472735298.328,2016-09-01T13:08:18.232,2016-09-01T13:08:18.328,0.00800639390945435
338,97,736574.547433657,1472735298.268,2016-09-01T13:08:18.268,,BCHH,00,HHZ,.BCHH.00.HHZ,N,-1,-1,NaN,.BCHH..HHZ_00,1,0,1,0,0,0,1,33,nearest_event,0,0,736574.547433241,736574.547434352,1472735298.232,1472735298.328,2016-09-01T13:08:18.232,2016-09-01T13:08:18.328,0.0360086560249329
339,98,736574.547433738,1472735298.275,2016-09-01T13:08:18.275,,BCHH,00,HHN,.BCHH.00.HHN,del,-1,-1,NaN,.BCHH..HHN_00,1,1,0,0,0,0,1,33,nearest_event,0,0,736574.547433241,736574.547434352,1472735298.232,1472735298.328,2016-09-01T13:08:18.232,2016-09-01T13:08:18.328,0.0430092215538025
340,99,736574.547433831,1472735298.283,2016-09-01T13:08:18.283,,BCHH,00,HHE,.BCHH.00.HHE,del,-1,-1,NaN,.BCHH..HHE_00,1,1,0,0,0,0,1,33,nearest_event,0,0,736574.547433241,736574.547434352,1472735298.232,1472735298.328,2016-09-01T13:08:18.232,2016-09-01T13:08:18.328,0.051005557179451
341,95,736574.547434352,1472735298.328,2016-09-01T13:08:18.328,,BCHH,10,HD1,.BCHH.10.HD1,N,-1,-1,NaN,.BCHH..HD1_10,1,0,1,0,0,1,0,33,stored_event_bounds,0,0,736574.547433241,736574.547434352,1472735298.232,1472735298.328,2016-09-01T13:08:18.232,2016-09-01T13:08:18.328,0.0960063189268112
342,102,736574.547484444,1472735302.656,2016-09-01T13:08:22.656,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,34,stored_event_bounds,0,0,736574.547484444,736574.547485694,1472735302.656,1472735302.764,2016-09-01T13:08:22.656,2016-09-01T13:08:22.764,0
343,104,736574.547484676,1472735302.676,2016-09-01T13:08:22.676,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,34,stored_event_bounds,0,0,736574.547484444,736574.547485694,1472735302.656,1472735302.764,2016-09-01T13:08:22.656,2016-09-01T13:08:22.764,0.0199958682060242
344,101,736574.547484861,1472735302.692,2016-09-01T13:08:22.692,,BCHH,00,HHZ,.BCHH.00.HHZ,N,-1,-1,NaN,.BCHH..HHZ_00,1,0,1,0,0,0,1,34,nearest_event,0,0,736574.547484444,736574.547485694,1472735302.656,1472735302.764,2016-09-01T13:08:22.656,2016-09-01T13:08:22.764,0.035998597741127
345,100,736574.547485,1472735302.704,2016-09-01T13:08:22.704,,BCHH,00,HHE,.BCHH.00.HHE,del,-1,-1,NaN,.BCHH..HHE_00,1,1,0,0,0,0,1,34,nearest_event,0,0,736574.547484444,736574.547485694,1472735302.656,1472735302.764,2016-09-01T13:08:22.656,2016-09-01T13:08:22.764,0.0479981303215027
346,105,736574.547485035,1472735302.707,2016-09-01T13:08:22.707,,BCHH,00,HHN,.BCHH.00.HHN,del,-1,-1,NaN,.BCHH..HHN_00,1,1,0,0,0,0,1,34,nearest_event,0,0,736574.547484444,736574.547485694,1472735302.656,1472735302.764,2016-09-01T13:08:22.656,2016-09-01T13:08:22.764,0.0509954988956451
347,103,736574.547485694,1472735302.764,2016-09-01T13:08:22.764,,BCHH,10,HD1,.BCHH.10.HD1,N,-1,-1,NaN,.BCHH..HD1_10,1,0,1,0,0,1,0,34,stored_event_bounds,0,0,736574.547484444,736574.547485694,1472735302.656,1472735302.764,2016-09-01T13:08:22.656,2016-09-01T13:08:22.764,0.107995793223381
348,660,736574.54769816,1472735321.121,2016-09-01T13:08:41.121,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
349,661,736574.5477275,1472735323.656,2016-09-01T13:08:43.656,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
350,119,736574.547791528,1472735329.188,2016-09-01T13:08:49.188,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,35,stored_event_bounds,0,0,736574.547791528,736574.547791574,1472735329.188,1472735329.192,2016-09-01T13:08:49.188,2016-09-01T13:08:49.192,0
351,120,736574.547791574,1472735329.192,2016-09-01T13:08:49.192,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,35,stored_event_bounds,0,0,736574.547791528,736574.547791574,1472735329.188,1472735329.192,2016-09-01T13:08:49.188,2016-09-01T13:08:49.192,0.00399313867092133
352,659,736574.547791713,1472735329.204,2016-09-01T13:08:49.204,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,35,nearest_event,0.0119995325803757,0,736574.547791528,736574.547791574,1472735329.188,1472735329.192,2016-09-01T13:08:49.188,2016-09-01T13:08:49.192,0.015992671251297
353,848,736574.548001354,1472735347.317,2016-09-01T13:09:07.317,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,36,stored_event_bounds,0,0,736574.548001354,736574.548001458,1472735347.317,1472735347.326,2016-09-01T13:09:07.317,2016-09-01T13:09:07.326,0
354,849,736574.548001458,1472735347.326,2016-09-01T13:09:07.326,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,36,stored_event_bounds,0,0,736574.548001354,736574.548001458,1472735347.317,1472735347.326,2016-09-01T13:09:07.317,2016-09-01T13:09:07.326,0.00899210572242737
356,847,736574.548010417,1472735348.1,2016-09-01T13:09:08.100,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
355,846,736574.54802066,1472735348.985,2016-09-01T13:09:08.985,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
357,116,736574.548073333,1472735353.536,2016-09-01T13:09:13.536,,BCHH,10,HD1,.BCHH.10.HD1,del,-1,-1,NaN,.BCHH..HD1_10,1,1,0,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
358,456,736574.54808088,1472735354.188,2016-09-01T13:09:14.188,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,37,stored_event_bounds,0,0,736574.54808088,736574.548080972,1472735354.188,1472735354.19599,2016-09-01T13:09:14.188,2016-09-01T13:09:14.195,0
359,457,736574.548080972,1472735354.19599,2016-09-01T13:09:14.195,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,37,stored_event_bounds,0,0,736574.54808088,736574.548080972,1472735354.188,1472735354.19599,2016-09-01T13:09:14.188,2016-09-01T13:09:14.195,0.0079963356256485
360,115,736574.548135069,1472735358.87,2016-09-01T13:09:18.870,,BCHH,10,HD1,.BCHH.10.HD1,del,-1,-1,NaN,.BCHH..HD1_10,1,1,0,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
361,455,736574.548137593,1472735359.088,2016-09-01T13:09:19.088,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,38,stored_event_bounds,0,0,736574.548137593,736574.548137604,1472735359.088,1472735359.089,2016-09-01T13:09:19.088,2016-09-01T13:09:19.089,0
362,454,736574.548137604,1472735359.089,2016-09-01T13:09:19.089,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,38,stored_event_bounds,0,0,736574.548137593,736574.548137604,1472735359.088,1472735359.089,2016-09-01T13:09:19.088,2016-09-01T13:09:19.089,0.00099577009677887
363,384,736574.548146111,1472735359.824,2016-09-01T13:09:19.824,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,39,stored_event_bounds,0,0,736574.548146111,736574.548147095,1472735359.824,1472735359.909,2016-09-01T13:09:19.824,2016-09-01T13:09:19.909,0
364,121,736574.548146134,1472735359.826,2016-09-01T13:09:19.826,,BCHH,10,HD2,.BCHH.10.HD2,del,-1,-1,NaN,.BCHH..HD2_10,1,1,0,0,0,1,0,39,nearest_event,0,0,736574.548146111,736574.548147095,1472735359.824,1472735359.909,2016-09-01T13:09:19.824,2016-09-01T13:09:19.909,0.00200159847736359
365,122,736574.548146285,1472735359.839,2016-09-01T13:09:19.839,,BCHH,10,HD3,.BCHH.10.HD3,del,-1,-1,NaN,.BCHH..HD3_10,1,1,0,0,0,1,0,39,nearest_event,0,0,736574.548146111,736574.548147095,1472735359.824,1472735359.909,2016-09-01T13:09:19.824,2016-09-01T13:09:19.909,0.015006959438324
366,385,736574.548146296,1472735359.84,2016-09-01T13:09:19.840,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,39,stored_event_bounds,0,0,736574.548146111,736574.548147095,1472735359.824,1472735359.909,2016-09-01T13:09:19.824,2016-09-01T13:09:19.909,0.0160027295351028
367,386,736574.548147095,1472735359.909,2016-09-01T13:09:19.909,,BCHH,10,HD1,.BCHH.10.HD1,N,-1,-1,NaN,.BCHH..HD1_10,1,0,1,0,0,1,0,39,stored_event_bounds,0,0,736574.548146111,736574.548147095,1472735359.824,1472735359.909,2016-09-01T13:09:19.824,2016-09-01T13:09:19.909,0.0850025564432144
368,387,736574.548180185,1472735362.768,2016-09-01T13:09:22.768,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,40,stored_event_bounds,0,0,736574.548180185,736574.548180324,1472735362.768,1472735362.78,2016-09-01T13:09:22.768,2016-09-01T13:09:22.780,0
369,388,736574.548180324,1472735362.78,2016-09-01T13:09:22.780,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,40,stored_event_bounds,0,0,736574.548180185,736574.548180324,1472735362.768,1472735362.78,2016-09-01T13:09:22.768,2016-09-01T13:09:22.780,0.0119995325803757
370,106,736574.548275463,1472735371,2016-09-01T13:09:31.000,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,41,stored_event_bounds,0,0,736574.548275463,736574.548276574,1472735371,1472735371.096,2016-09-01T13:09:31.000,2016-09-01T13:09:31.096,0
371,107,736574.548275694,1472735371.02,2016-09-01T13:09:31.020,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,41,stored_event_bounds,0,0,736574.548275463,736574.548276574,1472735371,1472735371.096,2016-09-01T13:09:31.000,2016-09-01T13:09:31.096,0.02000592648983
372,459,736574.548275995,1472735371.046,2016-09-01T13:09:31.046,,BCHH,00,HHZ,.BCHH.00.HHZ,U,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,0,0,1,41,nearest_event,0,0,736574.548275463,736574.548276574,1472735371,1472735371.096,2016-09-01T13:09:31.000,2016-09-01T13:09:31.096,0.0460065901279449
373,389,736574.548276574,1472735371.096,2016-09-01T13:09:31.096,,BCHH,10,HD1,.BCHH.10.HD1,N,-1,-1,NaN,.BCHH..HD1_10,1,0,1,0,0,1,0,41,stored_event_bounds,0,0,736574.548275463,736574.548276574,1472735371,1472735371.096,2016-09-01T13:09:31.000,2016-09-01T13:09:31.096,0.0960063189268112
374,108,736574.548309491,1472735373.94,2016-09-01T13:09:33.940,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,42,stored_event_bounds,0,0,736574.548309491,736574.548310417,1472735373.94,1472735374.02,2016-09-01T13:09:33.940,2016-09-01T13:09:34.020,0
375,109,736574.548309595,1472735373.949,2016-09-01T13:09:33.949,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,42,stored_event_bounds,0,0,736574.548309491,736574.548310417,1472735373.94,1472735374.02,2016-09-01T13:09:33.940,2016-09-01T13:09:34.020,0.00899210572242737
376,110,736574.548309757,1472735373.963,2016-09-01T13:09:33.963,,BCHH,00,HHN,.BCHH.00.HHN,del,-1,-1,NaN,.BCHH..HHN_00,1,1,0,0,0,0,1,42,nearest_event,0,0,736574.548309491,736574.548310417,1472735373.94,1472735374.02,2016-09-01T13:09:33.940,2016-09-01T13:09:34.020,0.0229932367801666
377,391,736574.548309826,1472735373.969,2016-09-01T13:09:33.969,,BCHH,00,HHZ,.BCHH.00.HHZ,N,-1,-1,NaN,.BCHH..HHZ_00,1,0,1,0,0,0,1,42,nearest_event,0,0,736574.548309491,736574.548310417,1472735373.94,1472735374.02,2016-09-01T13:09:33.940,2016-09-01T13:09:34.020,0.0289980322122574
378,390,736574.548310417,1472735374.02,2016-09-01T13:09:34.020,,BCHH,10,HD1,.BCHH.10.HD1,N,-1,-1,NaN,.BCHH..HD1_10,1,0,1,0,0,1,0,42,stored_event_bounds,0,0,736574.548309491,736574.548310417,1472735373.94,1472735374.02,2016-09-01T13:09:33.940,2016-09-01T13:09:34.020,0.0799935311079025
379,111,736574.548355926,1472735377.952,2016-09-01T13:09:37.952,,BCHH,10,HD1,.BCHH.10.HD1,del,-1,-1,NaN,.BCHH..HD1_10,1,1,0,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
380,112,736574.548375324,1472735379.628,2016-09-01T13:09:39.628,,BCHH,10,HD1,.BCHH.10.HD1,del,-1,-1,NaN,.BCHH..HD1_10,1,1,0,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
381,662,736574.548379317,1472735379.973,2016-09-01T13:09:39.973,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,43,nearest_event,0.00299736857414246,0,736574.548379352,736574.548379491,1472735379.976,1472735379.988,2016-09-01T13:09:39.976,2016-09-01T13:09:39.988,-0.00299736857414246
382,113,736574.548379352,1472735379.976,2016-09-01T13:09:39.976,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,43,stored_event_bounds,0,0,736574.548379352,736574.548379491,1472735379.976,1472735379.988,2016-09-01T13:09:39.976,2016-09-01T13:09:39.988,0
383,114,736574.548379491,1472735379.988,2016-09-01T13:09:39.988,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,43,stored_event_bounds,0,0,736574.548379352,736574.548379491,1472735379.976,1472735379.988,2016-09-01T13:09:39.976,2016-09-01T13:09:39.988,0.0119995325803757
384,784,736574.54848875,1472735389.428,2016-09-01T13:09:49.428,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
385,842,736574.548655081,1472735403.799,2016-09-01T13:10:03.799,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,44,stored_event_bounds,0,0,736574.548655081,736574.54865522,1472735403.799,1472735403.811,2016-09-01T13:10:03.799,2016-09-01T13:10:03.811,0
386,843,736574.54865522,1472735403.811,2016-09-01T13:10:03.811,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,44,stored_event_bounds,0,0,736574.548655081,736574.54865522,1472735403.799,1472735403.811,2016-09-01T13:10:03.799,2016-09-01T13:10:03.811,0.0119995325803757
387,844,736574.54868353,1472735406.257,2016-09-01T13:10:06.257,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,45,stored_event_bounds,0,0,736574.54868353,736574.548683727,1472735406.257,1472735406.274,2016-09-01T13:10:06.257,2016-09-01T13:10:06.274,0
388,845,736574.548683727,1472735406.274,2016-09-01T13:10:06.274,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,45,stored_event_bounds,0,0,736574.54868353,736574.548683727,1472735406.257,1472735406.274,2016-09-01T13:10:06.257,2016-09-01T13:10:06.274,0.0169984996318817
389,839,736574.548853796,1472735420.968,2016-09-01T13:10:20.968,,BCHH,10,HD2,.BCHH.10.HD2,del,-1,-1,NaN,.BCHH..HD2_10,1,1,0,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
390,838,736574.548853935,1472735420.98,2016-09-01T13:10:20.980,,BCHH,10,HD2,.BCHH.10.HD2,del,-1,-1,NaN,.BCHH..HD2_10,1,1,0,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
391,837,736574.548854109,1472735420.995,2016-09-01T13:10:20.995,,BCHH,10,HD2,.BCHH.10.HD2,del,-1,-1,NaN,.BCHH..HD2_10,1,1,0,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
392,835,736574.548866447,1472735422.061,2016-09-01T13:10:22.061,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,46,stored_event_bounds,0,0,736574.548866447,736574.54886662,1472735422.061,1472735422.076,2016-09-01T13:10:22.061,2016-09-01T13:10:22.076,0
393,836,736574.54886662,1472735422.076,2016-09-01T13:10:22.076,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,46,stored_event_bounds,0,0,736574.548866447,736574.54886662,1472735422.061,1472735422.076,2016-09-01T13:10:22.061,2016-09-01T13:10:22.076,0.015006959438324
394,833,736574.548943588,1472735428.726,2016-09-01T13:10:28.726,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,47,stored_event_bounds,0,0,736574.548943588,736574.548943704,1472735428.726,1472735428.73601,2016-09-01T13:10:28.726,2016-09-01T13:10:28.736,0
395,834,736574.548943704,1472735428.73601,2016-09-01T13:10:28.736,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,47,stored_event_bounds,0,0,736574.548943588,736574.548943704,1472735428.726,1472735428.73601,2016-09-01T13:10:28.726,2016-09-01T13:10:28.736,0.0100079923868179
396,123,736574.549018438,1472735435.193,2016-09-01T13:10:35.193,,BCHH,10,HD2,.BCHH.10.HD2,del,-1,-1,NaN,.BCHH..HD2_10,1,1,0,0,0,1,0,48,nearest_event,0.0079963356256485,0,736574.54901853,736574.549018588,1472735435.201,1472735435.206,2016-09-01T13:10:35.201,2016-09-01T13:10:35.206,-0.0079963356256485
397,840,736574.54901853,1472735435.201,2016-09-01T13:10:35.201,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,48,stored_event_bounds,0,0,736574.54901853,736574.549018588,1472735435.201,1472735435.206,2016-09-01T13:10:35.201,2016-09-01T13:10:35.206,0
398,841,736574.549018588,1472735435.206,2016-09-01T13:10:35.206,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,48,stored_event_bounds,0,0,736574.54901853,736574.549018588,1472735435.201,1472735435.206,2016-09-01T13:10:35.201,2016-09-01T13:10:35.206,0.00499896705150604
399,124,736574.549020961,1472735435.411,2016-09-01T13:10:35.411,,BCHH,10,HD1,.BCHH.10.HD1,del,-1,-1,NaN,.BCHH..HD1_10,1,1,0,0,0,1,0,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
400,663,736574.54907103,1472735439.737,2016-09-01T13:10:39.737,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
401,664,736574.549247303,1472735454.967,2016-09-01T13:10:54.967,,BCHH,00,HHZ,.BCHH.00.HHZ,,-1,-1,NaN,.BCHH..HHZ_00,1,0,0,0,1,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
402,441,736574.55156522,1472735655.235,2016-09-01T13:14:15.235,,BCHH,00,HHE,.BCHH.00.HHE,S,-1,-1,NaN,.BCHH..HHE_00,1,0,0,1,0,0,1,NaN,,NaN,0,NaN,NaN,NaN,NaN,NaT,NaT,NaN
403,125,736574.551589907,1472735657.368,2016-09-01T13:14:17.368,,BCHH,10,HD2,.BCHH.10.HD2,N,-1,-1,NaN,.BCHH..HD2_10,1,0,1,0,0,1,0,49,stored_event_bounds,0,0,736574.551589907,736574.55159088,1472735657.368,1472735657.452,2016-09-01T13:14:17.368,2016-09-01T13:14:17.452,0
404,127,736574.55159,1472735657.376,2016-09-01T13:14:17.376,,BCHH,10,HD3,.BCHH.10.HD3,N,-1,-1,NaN,.BCHH..HD3_10,1,0,1,0,0,1,0,49,stored_event_bounds,0,0,736574.551589907,736574.55159088,1472735657.368,1472735657.452,2016-09-01T13:14:17.368,2016-09-01T13:14:17.452,0.00800639390945435
405,129,736574.551590278,1472735657.4,2016-09-01T13:14:17.400,,BCHH,00,HHZ,.BCHH.00.HHZ,N,-1,-1,NaN,.BCHH..HHZ_00,1,0,1,0,0,0,1,49,nearest_event,0,0,736574.551589907,736574.55159088,1472735657.368,1472735657.452,2016-09-01T13:14:17.368,2016-09-01T13:14:17.452,0.0320054590702057
406,128,736574.551590359,1472735657.407,2016-09-01T13:14:17.407,,BCHH,00,HHE,.BCHH.00.HHE,del,-1,-1,NaN,.BCHH..HHE_00,1,1,0,0,0,0,1,49,nearest_event,0,0,736574.551589907,736574.55159088,1472735657.368,1472735657.452,2016-09-01T13:14:17.368,2016-09-01T13:14:17.452,0.0390060245990753
407,130,736574.55159037,1472735657.408,2016-09-01T13:14:17.408,,BCHH,00,HHN,.BCHH.00.HHN,del,-1,-1,NaN,.BCHH..HHN_00,1,1,0,0,0,0,1,49,nearest_event,0,0,736574.551589907,736574.55159088,1472735657.368,1472735657.452,2016-09-01T13:14:17.368,2016-09-01T13:14:17.452,0.0400017946958542
